Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,home_elo,away_elo,goal_diff,total_goals,Over_2.5,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_cards,away_cards,boring_match,home_xG,away_xG,home_form,away_form,home_shots_last5,away_shots_last5,home_shots_on_target_last5,away_shots_on_target_last5,home_cards_last5,away_cards_last5,home_fouls_last5,away_fouls_last5,home_xg_last5,away_xg_last5,elo_diff,match_weight
E0,2021-08-14,15:00,Everton,Southampton,3,1,H,0,1,A,A Madley,14,6,6,3,13,15,6,8,2,0,0,0,1460.997169370902,1335.3038569352282,2,4,1,14,6,6,3,13,15,2,0,0,3.2,1.5,2.2,2.0,18.4,11.2,5.2,5.0,1.8,1.6,8.6,10.6,3.4,2.62,125.69331243567376,0.13911276893197963
E0,2021-08-14,15:00,Leicester,Wolves,1,0,H,1,0,H,C Pawson,9,17,5,3,6,10,5,4,1,2,0,0,1394.6991499442197,1455.8447760606246,1,1,0,9,17,5,3,6,10,1,2,0,2.4,2.6,2.2,2.2,17.4,12.2,4.8,5.6,2.0,1.2,9.8,10.2,3.1800000000000006,2.9,-61.145626116404856,0.13911276893197963
E0,2021-08-14,15:00,Watford,Aston Villa,3,2,H,2,0,H,M Dean,13,11,7,2,18,13,2,4,3,1,0,0,1500.0,1589.350997090572,1,5,1,13,11,7,2,18,13,3,1,0,3.4000000000000004,1.7000000000000002,2.2,2.2,18.0,12.8,5.4,6.0,2.0,1.2,9.6,10.2,3.4200000000000004,3.0799999999999996,-89.35099709057204,0.13911276893197963
E0,2021-08-14,17:30,Norwich,Liverpool,0,3,A,0,1,A,A Marriner,14,19,3,8,4,14,3,11,1,1,0,0,1500.0,1647.8849258623147,-3,3,1,14,19,3,8,4,14,1,1,0,2.3,4.3,2.4,2.0,18.2,10.4,6.2,5.0,1.6,1.0,11.0,11.4,3.6800000000000006,2.54,-147.88492586231473,0.13911276893197963
E0,2021-08-15,14:00,Newcastle,West Ham,2,4,A,2,1,H,M Atkinson,17,8,3,9,4,3,7,6,1,0,0,0,1615.191268989402,1464.793102910614,-2,6,1,17,8,3,9,4,3,1,0,0,2.6,3.5,2.6,1.8,14.6,9.8,5.6,4.2,1.6,1.0,10.8,10.6,3.14,2.2399999999999998,150.3981660787881,0.13912739257968404
E0,2021-08-15,16:30,Tottenham,Man City,1,0,H,0,0,D,A Taylor,13,18,3,4,11,8,3,11,2,1,0,0,1538.2817693454456,1731.2042726792818,1,1,0,13,18,3,4,11,8,2,1,0,2.2,3.0,3.2,1.8,14.8,10.6,6.6,4.4,1.2,1.2,10.0,10.0,3.46,2.38,-192.92250333383618,0.13912739257968404
E0,2021-08-21,17:30,Brighton,Watford,2,0,H,2,0,H,A Taylor,13,10,3,1,11,6,7,2,4,0,0,0,1554.8112289563428,1512.5164930123071,2,2,0,13,10,3,1,11,6,4,0,0,2.2,1.3,2.2,0.8,15.4,10.6,5.6,2.0,0.8,2.2,9.6,12.2,3.22,1.6600000000000001,42.294735944035665,0.13921543218620816
E0,2021-08-21,15:00,Man City,Norwich,5,0,H,2,0,H,G Scott,16,1,4,0,13,7,6,1,1,0,0,0,1716.159635519153,1494.0167706308582,5,5,1,16,1,4,0,13,7,1,0,0,2.8,0.1,2.6,0.6,15.0,11.4,5.6,2.0,0.8,2.2,8.8,11.0,3.18,1.7399999999999998,222.14286488829475,0.13921543218620816
E0,2021-08-21,15:00,Leeds,Everton,2,2,D,1,1,D,D England,17,17,4,8,6,13,8,5,2,4,0,0,1412.2500579977802,1467.529408912282,0,4,1,17,17,4,8,6,13,2,4,0,2.9000000000000004,4.1,3.2,1.2,15.4,11.2,6.8,2.2,1.0,2.4,8.2,11.4,3.5799999999999996,1.78,-55.27935091450172,0.13921543218620816
E0,2021-08-21,15:00,Aston Villa,Newcastle,2,0,H,1,0,H,D Coote,10,9,2,1,8,18,3,4,3,4,0,0,1576.834504078265,1601.1140094554555,2,2,0,10,9,2,1,8,18,3,4,0,1.6,1.2,3.2,1.0,14.2,10.4,6.6,2.2,1.6,1.8,10.2,11.4,3.4,1.7,-24.279505377190617,0.13921543218620816
E0,2021-08-21,12:30,Liverpool,Burnley,2,0,H,1,0,H,M Dean,27,9,9,3,6,12,8,4,0,0,0,0,1653.8681552314565,1393.4623236084226,2,2,0,27,9,9,3,6,12,0,0,0,5.4,1.7999999999999998,3.0,1.4,14.0,10.0,6.2,3.4,1.2,1.6,9.6,10.8,3.2600000000000002,2.02,260.4058316230339,0.13921543218620816
E0,2021-08-21,15:00,Crystal Palace,Brentford,0,0,D,0,0,D,M Atkinson,7,14,2,3,12,9,3,5,3,1,0,0,1489.46511137027,1561.69014559128,0,0,0,7,14,2,3,12,9,3,1,0,1.3,2.3,3.2,1.0,14.0,11.8,6.2,2.0,1.4,2.0,9.2,10.6,3.2600000000000002,1.78,-72.22503422100999,0.13921543218620816
E0,2021-08-22,14:00,Southampton,Man United,1,1,D,1,0,H,C Pawson,8,15,3,4,12,10,7,7,2,3,0,0,1328.7716173938481,1619.5280927346284,0,2,0,8,15,3,4,12,10,2,3,0,1.7,2.7,2.4,1.4,14.0,12.0,4.8,3.8,0.6,2.4,9.4,13.0,2.84,2.3400000000000003,-290.7564753407803,0.1392301553059774
E0,2021-08-22,14:00,Wolves,Tottenham,0,1,A,0,1,A,S Attwell,25,8,6,6,9,7,5,4,1,4,0,0,1444.1028110272775,1553.3264065055744,-1,1,0,25,8,6,6,9,7,1,4,0,4.3,2.5999999999999996,2.2,1.2,12.2,9.4,4.2,3.8,1.4,2.0,8.8,11.8,2.48,2.08,-109.22359547829683,0.1392301553059774
E0,2021-08-22,16:30,Arsenal,Chelsea,0,2,A,0,2,A,P Tierney,6,22,3,5,10,4,9,8,3,0,0,0,1682.6160034585039,1509.3524181738724,-2,2,0,6,22,3,5,10,4,3,0,0,1.5,3.7,2.2,1.2,10.6,10.8,4.2,4.2,2.0,1.6,10.0,11.2,2.3200000000000003,2.34,173.26358528463152,0.1392301553059774
E0,2021-08-23,20:00,West Ham,Leicester,4,1,H,1,0,H,M Oliver,13,5,7,1,8,8,10,0,0,1,0,1,1478.8703624445604,1406.4411149775667,3,5,1,13,5,7,1,8,8,0,2,0,3.4000000000000004,0.8,3.2,1.4,11.8,10.6,5.4,4.2,2.0,2.0,9.2,12.6,2.8,2.3200000000000003,72.42924746699373,0.1392448927358328
E0,2021-08-28,15:00,West Ham,Crystal Palace,2,2,D,1,0,H,S Attwell,14,9,4,2,10,7,5,3,1,0,0,0,1486.8153645892885,1491.5144790339118,0,4,1,14,9,4,2,10,7,1,0,0,2.6,1.5,2.4,1.0,17.6,11.0,4.8,3.8,1.6,2.0,8.0,10.2,3.2,2.24,-4.699114444623319,0.13931879541844353
E0,2021-08-28,17:30,Liverpool,Chelsea,1,1,D,1,1,D,A Taylor,24,6,7,3,13,4,12,3,0,2,0,1,1657.5196004389338,1523.9633021943534,0,2,0,24,6,7,3,13,4,0,3,0,4.5,1.5,2.0,0.6,20.2,8.2,5.0,3.2,1.0,1.8,6.6,9.2,3.5200000000000005,1.78,133.55629824458038,0.13931879541844353
E0,2021-08-28,15:00,Newcastle,Southampton,2,2,D,0,0,D,P Tierney,10,22,5,6,11,6,4,4,3,3,0,0,1590.4163244611218,1335.6130641129073,0,4,1,10,22,5,6,11,6,3,3,0,2.5,4.0,2.8,1.6,18.4,11.6,6.0,4.4,1.4,2.6,9.6,9.2,3.6399999999999997,2.48,254.8032603482145,0.13931879541844353
E0,2021-08-28,15:00,Norwich,Leicester,1,2,A,1,1,D,R Jones,14,9,4,3,8,9,9,9,2,1,0,0,1489.66153337075,1398.4961128328387,-1,3,1,14,9,4,3,8,9,2,1,0,2.6,1.7999999999999998,2.2,1.4,17.0,11.2,5.2,4.2,1.8,2.2,8.6,8.2,3.2600000000000002,2.38,91.16542053791136,0.13931879541844353
E0,2021-08-28,15:00,Aston Villa,Brentford,1,1,D,1,1,D,P Bankes,7,9,5,2,15,14,3,2,3,3,0,0,1587.5321890725986,1559.6407779276383,0,2,0,7,9,5,2,15,14,3,3,0,2.2,1.5,2.8,1.6,14.4,8.6,5.4,3.2,2.4,2.4,9.0,9.8,3.06,1.8199999999999998,27.89141114496033,0.13931879541844353
E0,2021-08-28,12:30,Man City,Arsenal,5,0,H,3,0,H,M Atkinson,25,1,10,0,5,7,14,0,1,2,0,1,1720.5148727792612,1668.0051194380228,5,5,1,25,1,10,0,5,7,1,3,0,5.5,0.1,3.2,1.6,12.2,8.6,5.6,4.2,2.0,2.4,8.6,10.8,2.9,2.12,52.509753341238365,0.13931879541844353
E0,2021-08-28,15:00,Brighton,Everton,0,2,A,0,1,A,J Moss,14,14,3,5,7,9,4,5,1,2,0,0,1563.5998664944104,1465.9516326617918,-2,2,0,14,14,3,5,7,9,1,2,0,2.3,2.9000000000000004,2.8,1.8,16.8,12.4,6.4,4.2,1.8,2.8,10.4,10.8,3.6,2.5,97.64823383261864,0.13931879541844353
E0,2021-08-29,14:00,Burnley,Leeds,1,1,D,0,0,D,M Oliver,12,12,3,2,13,9,5,5,4,3,0,0,1389.8108784009453,1413.8278342482704,0,2,0,12,12,3,2,13,9,4,3,0,2.1,1.8000000000000003,1.8,0.6,21.4,5.0,5.4,2.4,1.2,1.6,6.6,9.4,3.7600000000000002,1.22,-24.016955847325107,0.1393336192389376
E0,2021-08-29,14:00,Tottenham,Watford,1,0,H,1,0,H,A Marriner,15,9,8,2,8,14,10,3,3,3,0,0,1560.2823253194783,1503.7278554742395,1,1,0,15,9,8,2,8,14,3,3,0,3.9,1.5,2.0,1.0,23.2,6.2,6.2,2.0,1.0,2.4,6.6,11.6,4.18,1.22,56.55446984523883,0.1393336192389376
E0,2021-08-29,16:30,Wolves,Man United,0,1,A,0,0,D,M Dean,15,10,6,3,7,9,5,7,3,4,0,0,1437.1468922133736,1612.6866460155693,-1,1,0,15,10,6,3,7,9,3,4,0,3.3,1.9,1.4,0.8,22.8,6.6,5.6,1.6,0.6,2.2,7.8,12.2,3.9599999999999995,1.1400000000000001,-175.53975380219572,0.1393336192389376
E0,2021-09-11,15:00,Southampton,West Ham,0,0,D,0,0,D,D Coote,11,13,3,3,10,12,5,4,3,1,0,1,1341.8643692301284,1486.9506077286223,0,0,0,11,13,3,3,10,12,3,2,0,2.0,2.2,3.8,0.75,22.6,7.25,9.8,2.5,1.2,2.75,5.4,13.25,5.2,1.475,-145.0862384984939,0.1395276566378118
E0,2021-09-11,17:30,Chelsea,Aston Villa,3,0,H,1,0,H,S Attwell,12,18,4,6,11,11,4,11,1,4,0,0,1527.6285785497676,1586.7311298109503,3,3,1,12,18,4,6,11,11,1,4,0,2.4000000000000004,3.5999999999999996,2.8,1.4,22.6,9.4,8.4,3.4,2.0,3.0,5.4,13.4,4.779999999999999,1.9599999999999997,-59.102551261182725,0.1395276566378118
E0,2021-09-11,15:00,Watford,Wolves,0,2,A,0,0,D,P Bankes,6,14,2,5,15,13,6,8,3,3,0,0,1495.3413981029496,1431.8092052275654,-2,2,0,6,14,2,5,15,13,3,3,0,1.2000000000000002,2.9000000000000004,3.2,1.2,22.6,8.0,9.4,3.0,1.6,2.6,5.4,12.6,5.08,1.7,63.532192875384226,0.1395276566378118
E0,2021-09-11,15:00,Man United,Newcastle,4,1,H,1,0,H,A Taylor,21,12,7,3,9,2,7,3,1,0,0,0,1618.0243330013775,1584.1650193439007,3,5,1,21,12,7,3,9,2,1,0,0,4.2,2.1,4.2,0.6666666666666666,24.0,6.666666666666667,10.6,2.6666666666666665,0.8,3.3333333333333335,4.8,15.666666666666666,5.58,1.4666666666666668,33.85931365747683,0.1395276566378118
E0,2021-09-11,15:00,Leicester,Man City,0,1,A,0,0,D,P Tierney,6,25,1,8,4,11,5,8,1,2,0,0,1411.061457340802,1729.0149237738735,-1,1,0,6,25,1,8,4,11,1,2,0,0.9000000000000001,4.9,3.4,0.5,23.6,3.5,9.8,1.0,0.4,3.0,5.8,15.5,5.3,0.6500000000000001,-317.9534664330715,0.1395276566378118
E0,2021-09-11,15:00,Brentford,Brighton,0,1,A,0,0,D,G Scott,7,4,1,2,9,12,1,6,3,2,0,0,1560.4418371892866,1550.8610615494176,-1,1,0,7,4,1,2,9,12,3,2,1,1.0,1.0,3.4,1.0,23.4,1.0,9.0,1.0,0.4,3.0,6.2,15.0,5.04,0.4,9.580775639868989,0.1395276566378118
E0,2021-09-11,15:00,Arsenal,Norwich,1,0,H,0,0,D,M Oliver,30,10,7,1,9,11,8,4,1,2,0,0,1659.5050684434104,1477.0961888627867,1,1,0,30,10,7,1,9,11,1,2,0,5.1,1.3,2.6,,24.4,,8.8,,0.8,,7.8,,5.08,,182.40887958062376,0.1395276566378118
E0,2021-09-11,12:30,Crystal Palace,Tottenham,3,0,H,0,0,D,J Moss,18,2,4,1,13,15,8,2,2,1,0,1,1491.379235894578,1568.6687826907682,3,3,1,18,2,4,1,13,15,2,2,0,3.0,0.5,1.8,0.8,24.0,7.8,7.2,1.8,0.8,1.6,7.8,10.2,4.5600000000000005,1.32,-77.28954679619028,0.1395276566378118
E0,2021-09-12,16:30,Leeds,Liverpool,0,3,A,0,1,A,C Pawson,9,30,4,9,9,8,2,11,2,1,1,0,1413.1376696481946,1653.8543240835197,-3,3,1,9,30,4,9,9,8,3,1,0,2.1,5.699999999999999,2.4,1.4,21.4,9.6,7.6,3.8,2.2,3.0,6.6,13.4,4.42,2.1,-240.71665443532515,0.13954268563425662
E0,2021-09-13,20:00,Everton,Burnley,3,1,H,0,0,D,M Atkinson,14,11,6,6,3,6,4,6,1,1,0,0,1478.6904376067846,1390.5010430010211,2,4,1,14,11,6,6,3,6,1,1,0,3.2,2.9,1.6,1.6,23.2,9.0,7.6,3.6,2.6,2.6,9.6,12.0,4.6,1.9799999999999998,88.18939460576348,0.13955772948233808
E0,2021-09-17,20:00,Newcastle,Leeds,1,1,D,1,1,D,M Dean,17,22,7,9,9,11,4,5,2,2,0,0,1575.1364951563392,1409.13569196717,0,2,0,17,22,7,9,9,11,2,2,0,3.8000000000000003,4.9,1.8,1.4,23.0,7.8,7.6,3.2,2.4,2.6,9.2,13.2,4.58,1.7399999999999998,166.00080318916912,0.1396180539224735
E0,2021-09-18,15:00,Norwich,Watford,1,3,A,1,1,D,R Jones,12,12,5,8,10,14,4,8,1,1,0,0,1471.9118017447656,1483.532907191913,-2,4,1,12,12,5,8,10,14,1,1,0,2.7,3.6,2.6,,14.0,,5.6,,1.4,,5.8,,3.08,,-11.621105447147329,0.13963317242792095
E0,2021-09-18,15:00,Man City,Southampton,0,0,D,0,0,D,J Moss,18,10,1,2,5,12,8,5,0,2,0,0,1731.7790048435713,1345.813366071016,0,0,0,18,10,1,2,5,12,0,2,0,2.1,1.6,2.4,1.2,15.2,5.8,5.6,2.4,1.8,3.2,6.2,12.8,3.2,1.3,385.9656387725554,0.13963317242792095
E0,2021-09-18,17:30,Aston Villa,Everton,3,0,H,0,0,D,C Pawson,15,11,3,1,7,10,5,4,1,1,0,0,1575.046242622682,1486.205287192563,3,3,1,15,11,3,1,7,10,1,1,0,2.4,1.4000000000000001,2.4,0.0,15.2,5.0,6.0,0.0,1.2,3.0,5.4,14.0,3.3200000000000003,0.5,88.84095543011904,0.13963317242792095
E0,2021-09-18,15:00,Burnley,Arsenal,0,1,A,0,1,A,A Taylor,18,13,3,3,9,8,8,3,2,1,0,0,1382.9861934152427,1664.6894555614315,-1,1,0,18,13,3,3,9,8,2,1,0,2.7,2.2,1.2,1.0,19.2,6.0,5.6,2.8,1.8,2.6,9.0,12.4,3.6,1.44,-281.70326214618876,0.13963317242792095
E0,2021-09-18,12:30,Wolves,Brentford,0,2,A,0,2,A,D England,11,9,0,3,10,7,4,2,4,2,0,1,1443.617696138602,1550.166150175328,-2,2,0,11,9,0,3,10,7,4,3,0,1.1,1.7999999999999998,1.6,1.2,18.4,7.0,6.0,2.8,2.0,3.2,8.8,14.0,3.6399999999999997,1.54,-106.54845403672607,0.13963317242792095
E0,2021-09-18,15:00,Liverpool,Crystal Palace,3,0,H,1,0,H,A Madley,25,13,10,2,17,11,10,5,3,1,0,0,1657.8563017645442,1503.567824051546,3,3,1,25,13,10,2,17,11,3,1,0,5.5,1.9,1.8,1.2,16.8,5.4,5.4,2.8,2.0,2.8,8.8,11.4,3.3,1.3800000000000001,154.2884777129982,0.13963317242792095
E0,2021-09-19,14:00,Brighton,Leicester,2,1,H,1,0,H,S Attwell,12,14,5,3,8,10,4,9,2,1,0,0,1561.1367485633762,1408.2973762711042,1,3,1,12,14,5,3,8,10,2,1,0,2.7,2.3,,0.5,,9.5,,2.5,,2.5,,11.5,,1.7000000000000002,152.83937229227195,0.13964830594515962
E0,2021-09-19,14:00,West Ham,Man United,1,2,A,1,1,D,M Atkinson,13,17,4,10,5,8,2,11,0,0,0,0,1483.0016108877348,1627.052857188939,-1,3,1,13,17,4,10,5,8,0,0,0,2.5,4.7,2.0,0.3333333333333333,14.0,9.0,7.0,2.0,4.0,2.0,16.0,10.0,3.5,1.5,-144.05124630120417,0.13964830594515962
E0,2021-09-19,16:30,Tottenham,Chelsea,0,3,A,0,0,D,P Tierney,8,20,2,10,4,15,5,11,0,1,0,0,1556.4801945338002,1539.3134657380358,-3,3,1,8,20,2,10,4,15,0,1,0,1.4,5.0,2.0,0.25,13.5,9.25,7.0,2.25,3.0,2.5,17.5,10.5,3.45,1.6,17.166728795764357,0.13964830594515962
E0,2021-09-25,12:30,Chelsea,Man City,0,1,A,0,0,D,M Oliver,5,15,0,4,12,10,4,13,3,2,0,0,1549.807162217484,1723.7352074978926,-1,1,0,5,15,0,4,12,10,3,2,0,0.5,2.7,2.0,0.2,13.0,9.4,6.666666666666667,2.2,2.3333333333333335,2.4,15.333333333333334,11.0,3.3000000000000003,1.6,-173.9280452804087,0.13973942380942367
E0,2021-09-25,12:30,Man United,Aston Villa,0,1,A,0,0,D,M Dean,28,7,4,3,9,13,5,5,2,2,0,0,1633.1290338157805,1582.5435052040725,-1,1,0,28,7,4,3,9,13,2,2,0,4.0,1.6,2.0,0.2,13.5,9.0,7.0,2.2,2.0,2.0,14.5,11.0,3.45,1.56,50.585528611708014,0.13973942380942367
E0,2021-09-25,15:00,Everton,Norwich,2,0,H,1,0,H,D Coote,11,10,4,2,12,9,6,4,2,3,0,0,1478.7080246111725,1462.2461593648186,2,2,0,11,10,4,2,12,9,2,3,0,2.3,1.6,2.0,0.0,12.8,7.2,6.6,1.6,1.8,1.8,14.0,10.8,3.2600000000000002,1.2,16.46186524635391,0.13973942380942367
E0,2021-09-25,15:00,Leeds,West Ham,1,2,A,1,0,H,K Friend,15,20,5,7,10,6,5,7,3,2,0,0,1413.580401190823,1476.9254342608933,-1,3,1,15,20,5,7,10,6,3,2,0,3.0,4.1,2.2,0.0,13.2,7.2,6.4,2.0,1.0,1.8,12.4,10.2,3.2399999999999998,1.32,-63.34503307007026,0.13973942380942367
E0,2021-09-25,15:00,Leicester,Burnley,2,2,D,1,2,A,C Kavanagh,22,9,5,3,10,8,8,4,2,4,0,0,1402.43305041237,1379.6865463223737,0,4,1,22,9,5,3,10,8,2,4,0,3.7,1.7999999999999998,1.8,0.2,12.4,7.4,5.6,1.6,1.0,1.4,10.4,11.2,2.92,1.2200000000000002,22.74650408999628,0.13973942380942367
E0,2021-09-25,15:00,Watford,Newcastle,1,1,D,0,1,A,J Gillett,15,20,4,6,19,12,5,6,4,3,0,0,1493.19854957186,1570.6917859326861,0,2,0,15,20,4,6,19,12,4,3,0,2.7,3.8,1.4,0.4,11.6,9.4,5.0,2.2,1.4,1.4,11.4,10.0,2.6599999999999997,1.6,-77.49323636082613,0.13973942380942367
E0,2021-09-25,17:30,Brentford,Liverpool,3,3,D,1,1,D,S Attwell,12,16,4,6,8,7,2,11,1,1,0,0,1557.1920936412691,1663.68611250983,0,6,1,12,16,4,6,8,7,1,1,0,2.4000000000000004,3.4,1.2,0.4,10.0,10.8,4.0,2.4,1.4,1.4,10.0,9.4,2.2,1.8,-106.49401886856094,0.13973942380942367
E0,2021-09-26,14:00,Southampton,Wolves,0,1,A,0,0,D,A Madley,18,5,6,3,12,8,5,5,0,0,0,0,1353.8571634166947,1436.591752672661,-1,1,0,18,5,6,3,12,8,0,0,0,3.5999999999999996,1.4,1.0,0.4,10.6,11.4,4.0,2.6,1.4,1.2,9.8,8.8,2.26,1.9200000000000004,-82.73458925596628,0.13975466316728294
E0,2021-09-26,16:30,Arsenal,Tottenham,3,1,H,3,0,H,C Pawson,12,10,7,4,12,13,4,4,2,1,0,0,1667.9891026543005,1545.986498054352,2,4,1,12,10,7,4,12,13,2,1,0,3.3000000000000003,2.2,0.4,0.6,11.4,11.6,3.8,3.0,1.6,1.2,10.6,10.6,2.28,2.06,122.00260459994843,0.13975466316728294
E0,2021-09-27,20:00,Crystal Palace,Brighton,1,1,D,1,0,H,A Marriner,8,8,3,4,12,10,6,5,2,3,0,0,1497.7380133062602,1567.0010744221104,0,2,0,8,8,3,4,12,10,2,3,0,1.7,2.0,0.6,0.6,11.0,12.0,3.8,3.0,1.6,1.6,10.8,9.8,2.2399999999999998,2.1,-69.26306111585018,0.13976991775437347
E0,2021-10-02,17:30,Brighton,Arsenal,0,0,D,0,0,D,J Moss,21,8,2,2,8,5,8,5,2,1,0,0,1565.0335196297574,1674.6151370954824,0,0,0,21,8,2,2,8,5,2,1,0,2.7,1.4,2.2,1.4,12.4,8.0,5.8,3.2,0.8,1.6,12.0,13.0,2.9799999999999995,1.7600000000000002,-109.581617465725,0.13984642009326406
E0,2021-10-02,15:00,Wolves,Newcastle,2,1,H,1,1,D,G Scott,7,8,3,2,15,5,0,4,0,2,0,0,1444.2544725825733,1568.4976166519962,1,3,1,7,8,3,2,15,5,0,2,0,1.6,1.4,1.8,1.2,11.0,8.0,4.6,3.2,1.0,2.0,12.2,14.0,2.48,1.7600000000000002,-124.2431440694229,0.13984642009326406
E0,2021-10-02,15:00,Leeds,Watford,1,0,H,1,0,H,S Hooper,20,5,4,1,10,16,6,3,0,3,0,0,1405.3836808882763,1495.39271885255,1,1,0,20,5,4,1,10,16,0,3,0,3.2,0.8,1.4,1.2,9.8,9.2,4.0,2.6,1.0,2.4,10.2,14.0,2.18,1.7,-90.0090379642736,0.13984642009326406
E0,2021-10-02,12:30,Man United,Everton,1,1,D,1,0,H,M Oliver,13,12,6,2,10,9,10,1,1,1,0,0,1621.6832668594213,1488.2345682867242,0,2,0,13,12,6,2,10,9,1,1,0,3.0999999999999996,1.8000000000000003,0.8,0.4,10.2,9.2,3.4,2.4,1.2,2.0,9.6,11.8,2.04,1.64,133.44869857269714,0.13984642009326406
E0,2021-10-02,15:00,Burnley,Norwich,0,0,D,0,0,D,K Friend,14,10,4,2,13,3,9,5,5,2,0,0,1380.3403095334972,1452.719615689267,0,0,0,14,10,4,2,13,3,5,2,0,2.6,1.6,0.8,0.8,10.6,9.4,3.6,3.2,1.0,2.0,10.8,12.0,2.1399999999999997,1.9,-72.37930615576965,0.13984642009326406
E0,2021-10-02,15:00,Chelsea,Southampton,3,1,H,1,0,H,M Atkinson,20,6,9,2,11,13,7,2,1,3,0,1,1544.4330916898311,1346.1944435067824,2,4,1,20,6,9,2,11,13,1,4,0,4.699999999999999,1.2000000000000002,1.2,1.0,12.8,8.8,4.4,3.2,0.8,2.4,10.8,13.6,2.6,1.8399999999999999,198.23864818304878,0.13984642009326406
E0,2021-10-03,14:00,Crystal Palace,Leicester,2,2,D,0,2,A,A Taylor,18,9,4,5,15,11,1,3,2,3,0,0,1499.7055680986132,1401.7792872012465,0,4,1,18,9,4,5,15,11,2,3,0,3.0,2.4,2.0,1.4,14.2,7.6,5.6,3.0,0.8,2.4,11.8,12.8,3.1,1.6600000000000001,97.92628089736672,0.13986176663573197
E0,2021-10-03,14:00,Tottenham,Aston Villa,2,1,H,1,0,H,C Kavanagh,17,14,8,3,11,14,5,8,2,1,0,0,1539.3604636131702,1593.9892721604317,1,3,1,17,14,8,3,11,14,2,1,0,4.1,2.3,1.6,1.4,11.0,8.0,4.4,3.0,1.2,2.8,12.0,12.0,2.42,1.7,-54.62880854726154,0.13986176663573197
E0,2021-10-03,14:00,West Ham,Brentford,1,2,A,0,1,A,P Bankes,18,13,5,6,16,13,11,6,2,3,0,0,1485.12215456344,1560.1647219197096,-1,3,1,18,13,5,6,16,13,2,3,0,3.3,3.0999999999999996,1.4,1.0,12.2,7.8,4.4,3.2,1.4,4.0,12.2,12.4,2.54,1.7399999999999998,-75.0425673562695,0.13986176663573197
E0,2021-10-03,16:30,Liverpool,Man City,2,2,D,0,0,D,P Tierney,6,12,4,3,10,12,3,4,3,3,0,0,1660.7134842313897,1729.1092780255453,0,4,1,6,12,4,3,10,12,3,3,0,1.8,2.1,0.8,0.8,13.2,9.6,4.4,3.4,1.0,3.8,10.6,12.2,2.6399999999999997,1.98,-68.39579379415568,0.13986176663573197
E0,2021-10-16,15:00,Southampton,Leeds,1,0,H,0,0,D,D Coote,19,3,5,0,16,14,8,1,2,3,0,0,1341.3522703053434,1417.9179059501917,1,1,0,19,3,5,0,16,14,2,3,0,3.4000000000000004,0.30000000000000004,1.4,1.6,12.6,9.8,4.0,3.4,2.2,2.0,13.2,11.6,2.46,2.0,-76.56563564484827,0.1400626854701556
E0,2021-10-16,17:30,Brentford,Chelsea,0,1,A,0,1,A,A Taylor,17,5,7,1,13,8,5,5,1,1,0,0,1568.0377956517211,1549.2752648912701,-1,1,0,17,5,7,1,13,8,1,1,0,3.8000000000000003,0.8,1.8,1.4,11.8,9.4,4.4,3.6,2.0,2.0,13.0,11.6,2.5,2.02,18.762530760451,0.1400626854701556
E0,2021-10-16,15:00,Norwich,Brighton,0,0,D,0,0,D,P Bankes,15,11,3,3,5,14,8,4,3,5,0,0,1450.665994598385,1568.0869477037756,0,0,0,15,11,3,3,5,14,3,5,0,2.4,2.0,1.4,1.2,14.6,9.2,4.6,3.0,2.0,2.0,13.4,11.4,2.84,1.8199999999999998,-117.42095310539071,0.1400626854701556
E0,2021-10-16,15:00,Leicester,Man United,4,2,H,1,1,D,C Pawson,22,18,11,6,5,17,4,3,0,3,0,0,1404.5254930632718,1618.0206717213985,2,6,1,22,18,11,6,5,17,0,3,0,5.5,3.5999999999999996,0.8,0.4,14.6,9.8,4.2,3.0,1.6,2.8,12.0,12.8,2.7199999999999998,1.8800000000000001,-213.49517865812663,0.1400626854701556
E0,2021-10-16,15:00,Aston Villa,Wolves,2,3,A,0,0,D,M Oliver,14,9,5,4,8,17,6,7,2,3,0,0,1582.4297592845467,1457.6854601185014,-1,5,1,14,9,5,4,8,17,2,3,0,2.9000000000000004,2.1,0.8,0.6,14.4,10.4,4.2,3.4,1.6,3.4,12.0,12.6,2.7,2.06,124.74429916604527,0.1400626854701556
E0,2021-10-16,12:30,Watford,Liverpool,0,5,A,0,2,A,J Moss,6,19,2,8,4,10,1,9,0,0,0,0,1482.8584937906346,1662.6570316678817,-5,5,1,6,19,2,8,4,10,0,0,0,1.2000000000000002,4.3,0.4,0.6,14.8,10.2,4.0,3.2,1.4,4.0,12.0,12.4,2.68,1.98,-179.7985378772471,0.1400626854701556
E0,2021-10-16,15:00,Man City,Burnley,2,0,H,1,0,H,M Atkinson,15,7,6,2,11,5,6,2,1,0,0,0,1727.1657305890533,1382.3939306243792,2,2,0,15,7,6,2,11,5,1,0,0,3.3,1.3,1.2,0.6,15.4,9.4,5.0,2.8,1.2,1.6,12.8,11.6,3.04,1.78,344.7717999646741,0.1400626854701556
