Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,FTG,target_over25,elo_home,elo_away,elo_diff,home_team_target_enc,away_team_target_enc,home_team_avg_goals_enc,away_team_avg_goals_enc,league_avg_goals,league_over25_ratio,goals_vs_weak_home,conceded_vs_weak_home,shots_vs_weak_home,shots_on_vs_weak_home,conversion_vs_weak_home,efficiency_vs_weak_home,goals_vs_average_home,conceded_vs_average_home,shots_vs_average_home,shots_on_vs_average_home,conversion_vs_average_home,efficiency_vs_average_home,goals_vs_strong_home,conceded_vs_strong_home,shots_vs_strong_home,shots_on_vs_strong_home,conversion_vs_strong_home,efficiency_vs_strong_home,goals_vs_weak_away,conceded_vs_weak_away,shots_vs_weak_away,shots_on_vs_weak_away,conversion_vs_weak_away,efficiency_vs_weak_away,goals_vs_average_away,conceded_vs_average_away,shots_vs_average_away,shots_on_vs_average_away,conversion_vs_average_away,efficiency_vs_average_away,goals_vs_strong_away,conceded_vs_strong_away,shots_vs_strong_away,shots_on_vs_strong_away,conversion_vs_strong_away,efficiency_vs_strong_away,goals_home_last5_mean,goals_home_last5_median,goals_home_last5_var,conceded_home_last5_mean,conceded_home_last5_median,conceded_home_last5_var,shots_home_last5_mean,shots_home_last5_median,shots_home_last5_var,shots_on_target_home_last5_mean,shots_on_target_home_last5_median,shots_on_target_home_last5_var,corners_home_last5_mean,corners_home_last5_median,corners_home_last5_var,fouls_home_last5_mean,fouls_home_last5_median,fouls_home_last5_var,yellow_home_last5_mean,yellow_home_last5_median,yellow_home_last5_var,red_home_last5_mean,red_home_last5_median,red_home_last5_var,shot_conversion_rate_home,attacking_pressure_home,disciplinary_index_home,goal_per_shot_on_target_home,goals_away_last5_mean,goals_away_last5_median,goals_away_last5_var,conceded_away_last5_mean,conceded_away_last5_median,conceded_away_last5_var,shots_away_last5_mean,shots_away_last5_median,shots_away_last5_var,shots_on_target_away_last5_mean,shots_on_target_away_last5_median,shots_on_target_away_last5_var,corners_away_last5_mean,corners_away_last5_median,corners_away_last5_var,fouls_away_last5_mean,fouls_away_last5_median,fouls_away_last5_var,yellow_away_last5_mean,yellow_away_last5_median,yellow_away_last5_var,red_away_last5_mean,red_away_last5_median,red_away_last5_var,shot_conversion_rate_away,attacking_pressure_away,disciplinary_index_away,goal_per_shot_on_target_away,tempo_score,tempo_score_norm,conversion_rate_diff,attacking_pressure_diff,goal_per_shot_on_target_diff,disciplinary_index_diff,match_weight,elo_home_norm,elo_away_norm,home_advantage_weight,home_advantage_weight_norm,sample_uncertainty_weight,recent_goal_variance_raw,recent_goal_variance_weight,style_chaos_index,style_chaos_index_norm,style_chaos_diff,elo_all,elo_all_norm,elo_weak_threshold,elo_strong_threshold,home_xg_proxy,away_xg_proxy,xg_proxy_diff,low_tempo_index,defense_suppression_score,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,h2h_avg_goals_total,h2h_avg_goals_total_adj,h2h_over25_ratio
E0,2020-09-26,15:00,Crystal Palace,Everton,1,2,A,1,2,A,8,10,1,5,16,15,7,6,3,1,0,0,2.16,1.71,3,1,1529.3528000084657,1528.7080052393337,0.6447947691319769,0.0,0.0,1.0,1.0,3.6666666666666665,0.6666666666666666,,,,,,,,,,,,,1.0,0.0,5.0,3.0,0.1996007984031936,0.33222591362126247,,,,,,,,,,,,,1.0,0.0,15.0,4.0,0.06662225183211193,0.24937655860349128,1.0,1.0,,0.0,0.0,,5.0,5.0,,3.0,3.0,,7.0,7.0,,14.0,14.0,,2.0,2.0,,0.0,0.0,,0.1996007984031936,0.5988023952095809,0.14275517487508924,0.33222591362126247,1.0,1.0,,0.0,0.0,,15.0,15.0,,4.0,4.0,,3.0,3.0,,7.0,7.0,,0.0,0.0,,0.0,0.0,,0.06662225183211193,0.2664890073284477,0.0,0.24937655860349128,37.0,-0.9632338448911275,0.13297854657108168,0.3323133878811332,0.08284935501777119,0.14275517487508924,0.37299725801695655,0.08008033122244575,0.05917649304765114,0.02090383817479461,0.014523485507971657,0.9983906073969998,0.0,0.0,51.0,-0.9518389010714015,1.0,1529.0304026238996,0.10026964836362391,-0.34481857092303153,-0.34481857092303153,1.0999999999999999,2.3,-1.2,0,0.13324450366422386,strong,strong,False,False,True,False,False,True,3.0,-0.6666666666666665,0.75
E0,2020-09-26,12:30,Brighton,Man United,2,3,A,1,1,D,18,7,5,3,18,16,7,1,4,2,0,0,1.86,1.97,5,1,1501.2919947606663,1485.6471999915343,15.644794769131977,1.0,,1.0,,3.727272727272727,0.6818181818181818,,,,,,,,,,,,,1.0,3.0,13.0,3.0,0.07686395080707148,0.33222591362126247,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,3.0,,13.0,13.0,,3.0,3.0,,4.0,4.0,,8.0,8.0,,1.0,1.0,,0.0,0.0,,0.07686395080707148,0.23059185242121447,0.12484394506866417,0.33222591362126247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3732427316889269,-0.21885631001803413,-0.39888992508357896,0.18003361506554483,0.12508303869788684,0.9623601811786868,0.0,0.0,,,,1493.4695973761004,-0.44494137365341724,-0.34481857092303153,-0.34481857092303153,1.9,,,0,,strong,strong,False,False,True,False,False,True,3.0,-0.7272727272727271,0.5
E0,2020-09-27,12:00,Sheffield United,Leeds,0,1,A,0,0,D,14,17,4,9,18,4,5,7,2,1,0,0,2.0,1.83,1,0,1470.6471999915343,1500.0,-29.352800008465692,0.0,1.0,0.0,3.0,3.608695652173913,0.6521739130434783,,,,,,,,,,,,,0.0,2.0,9.0,2.0,0.0,0.0,,,,,,,,,,,,,3.0,4.0,6.0,3.0,0.49916805324459235,0.9966777408637875,0.0,0.0,,2.0,2.0,,9.0,9.0,,2.0,2.0,,12.0,12.0,,13.0,13.0,,2.0,2.0,,0.0,0.0,,0.0,0.22197558268590456,0.15372790161414296,0.0,3.0,3.0,,4.0,4.0,,6.0,6.0,,3.0,3.0,,0.0,0.0,,6.0,6.0,,0.0,0.0,,0.0,0.0,,0.49916805324459235,0.49916805324459235,0.0,0.9966777408637875,32.0,-1.5803560105653975,-0.49916805324459235,-0.2771924705586878,-0.9966777408637875,0.15372790161414296,0.3742262429300512,-0.5453206412761884,-0.24620964768984036,-0.2991109935863481,-0.2078151459220734,0.9316347767898872,0.0,0.0,46.0,-1.7070366965000097,22.0,1485.3235999957672,-0.5698341460788814,-0.34481857092303153,-0.34481857092303153,1.3,1.2,0.10000000000000009,0,0.07699184423603499,strong,strong,False,False,True,False,False,True,,,
E0,2020-09-27,14:00,Tottenham,Newcastle,1,1,D,1,0,H,23,6,12,1,15,9,10,4,1,4,0,0,1.75,2.1,2,0,1500.0,1498.7080052393337,1.2919947606662845,0.0,0.0,0.0,2.0,3.5416666666666665,0.625,,,,,,,,,,,,,0.0,1.0,9.0,5.0,0.0,0.0,,,,,,,,,,,,,2.0,0.0,15.0,2.0,0.13324450366422386,0.9950248756218907,0.0,0.0,,1.0,1.0,,9.0,9.0,,5.0,5.0,,5.0,5.0,,15.0,15.0,,1.0,1.0,,0.0,0.0,,0.0,0.5549389567147613,0.06662225183211193,0.0,2.0,2.0,,0.0,0.0,,15.0,15.0,,2.0,2.0,,7.0,7.0,,7.0,7.0,,2.0,2.0,,0.0,0.0,,0.13324450366422386,0.13324450366422386,0.28530670470756064,0.9950248756218907,43.0,-0.22268724608200352,-0.13324450366422386,0.4216944530505375,-0.9950248756218907,-0.21868445287544871,0.3739801224240094,-0.23262015502687133,-0.25995345505379963,0.027333300026928298,0.018990521429925647,0.9967804123243554,0.0,0.0,58.0,0.10543801252865011,0.0,1499.354002619667,-0.35472287116306894,-0.3488793340214469,-0.34481857092303153,1.9,1.9,0.0,0,0.3430519076613099,strong,strong,False,False,True,False,False,True,4.0,0.4583333333333335,0.75
E0,2020-09-27,16:30,Man City,Leicester,2,5,A,1,1,D,16,7,5,7,13,8,3,4,1,3,0,0,1.41,2.9,7,1,1515.6471999915343,1529.3528000084657,-13.705600016931385,,1.0,,3.0,3.68,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,13.0,7.0,0.23059185242121447,0.42796005706134094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,0.0,0.0,,13.0,13.0,,7.0,7.0,,5.0,5.0,,9.0,9.0,,1.0,1.0,,0.0,0.0,,0.23059185242121447,0.5380476556495004,0.11098779134295228,0.42796005706134094,,,,,,,0.3737341637861012,-0.06592781070599149,0.06603560375462363,-0.1319634144606151,-0.09168501599922292,0.9668711276415634,0.0,0.0,,,,1522.5,0.00014684563323818205,-0.3456109149422345,-0.34481857092303153,,2.7,,0,,strong,strong,False,False,True,False,False,True,6.666666666666667,2.986666666666667,1.0
E0,2020-09-27,19:00,West Ham,Wolves,4,0,H,1,0,H,15,11,7,2,7,11,1,3,0,1,0,0,2.13,1.73,4,1,1471.2919947606663,1499.3528000084657,-28.060805247799408,0.0,0.0,0.0,2.0,3.6923076923076925,0.6538461538461539,,,,,,,,,,,,,0.0,2.0,15.0,3.0,0.0,0.0,,,,,,,,,,,,,2.0,0.0,11.0,4.0,0.18165304268846502,0.49875311720698257,0.0,0.0,,2.0,2.0,,15.0,15.0,,3.0,3.0,,8.0,8.0,,13.0,13.0,,2.0,2.0,,0.0,0.0,,0.0,0.19986675549633579,0.15372790161414296,0.0,2.0,2.0,,0.0,0.0,,11.0,11.0,,4.0,4.0,,5.0,5.0,,7.0,7.0,,1.0,1.0,,0.0,0.0,,0.18165304268846502,0.36330608537693004,0.14265335235378032,0.49875311720698257,46.0,0.14758605332255847,-0.18165304268846502,-0.16343932988059426,-0.49875311720698257,0.011074549260362637,0.37348836690986936,-0.5384515303981654,-0.2530943443468271,-0.2853571860513383,-0.1982593302511023,0.9344466839668832,0.0,0.0,59.0,0.25647757161437174,13.0,1485.322397384566,-0.5698525842688337,-0.3522467961030596,-0.34481857092303153,2.1,1.9,0.20000000000000018,0,0.2684561128936012,strong,strong,False,False,True,False,False,True,2.5,-1.1923076923076925,0.5
E0,2020-09-28,20:00,Liverpool,Arsenal,3,1,H,2,1,H,21,4,8,3,11,7,7,3,2,2,0,0,1.54,2.48,4,1,1530.0,1528.7080052393337,1.2919947606662845,1.0,1.0,4.0,3.0,3.7037037037037037,0.6666666666666666,,,,,,,,,,,,,4.0,3.0,22.0,6.0,0.1817355747387551,0.6655574043261232,,,,,,,,,,,,,3.0,0.0,13.0,6.0,0.23059185242121447,0.49916805324459235,4.0,4.0,,3.0,3.0,,22.0,22.0,,6.0,6.0,,9.0,9.0,,9.0,9.0,,1.0,1.0,,0.0,0.0,,0.1817355747387551,0.27260336210813263,0.11098779134295228,0.6655574043261232,3.0,3.0,,0.0,0.0,,13.0,13.0,,6.0,6.0,,3.0,3.0,,12.0,12.0,,2.0,2.0,,0.0,0.0,,0.23059185242121447,0.46118370484242893,0.16652789342214822,0.49916805324459235,59.0,1.7521036840756605,-0.04885627768245937,-0.1885803427342963,0.16638935108153086,-0.055540102079195935,0.3744725254107539,0.08697506535325995,0.05917649304765114,0.027798572305608817,0.019313781452327913,0.9967804123243554,0.0,0.0,68.0,1.6158336033858667,12.0,1529.354002619667,0.10523101757862399,-0.34897837702384726,-0.34481857092303153,3.4,2.5,0.8999999999999999,0,0.22165876194208162,strong,strong,False,False,True,False,False,True,3.5,-0.20370370370370372,0.75
E0,2020-09-28,17:45,Fulham,Aston Villa,0,3,A,0,2,A,16,12,3,5,18,14,5,3,6,3,0,0,2.07,1.76,3,1,1470.0,1514.3528000084657,-44.35280000846569,1.0,,0.0,,3.6785714285714284,0.6785714285714286,,,,,,,,,,,,,0.0,3.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,3.0,3.0,,5.0,5.0,,2.0,2.0,,2.0,2.0,,12.0,12.0,,2.0,2.0,,0.0,0.0,,0.0,0.3992015968063872,0.16652789342214822,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37471896997271475,-0.5522153754070026,-0.09352937029610174,-0.45868600511090085,-0.318684037459215,0.900185618257338,0.0,0.0,,,,1492.1764000042328,-0.46476841232345134,-0.36284253638720027,-0.34481857092303153,0.9,,,0,,strong,strong,False,False,True,False,False,True,3.0,-0.6785714285714284,1.0
E0,2020-10-03,12:30,Chelsea,Crystal Palace,4,0,H,0,0,D,17,4,6,0,17,13,8,5,2,0,0,0,1.62,2.33,4,1,1498.7633887960574,1514.3249620124864,-15.561573216428997,0.0,1.0,0.0,3.0,3.689655172413793,0.6896551724137931,,,,,,,,,,,,,0.0,2.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,3.0,1.0,14.0,5.0,0.21413276231263384,0.5988023952095809,0.0,0.0,,2.0,2.0,,5.0,5.0,,3.0,3.0,,1.0,1.0,,10.0,10.0,,0.0,0.0,,1.0,1.0,,0.0,0.5988023952095809,0.1998001998001998,0.0,3.0,3.0,,1.0,1.0,,14.0,14.0,,5.0,5.0,,3.0,3.0,,10.0,10.0,,1.0,1.0,,0.0,0.0,,0.21413276231263384,0.35688793718772305,0.0999000999000999,0.5988023952095809,31.0,-1.7037804437002515,-0.21413276231263384,0.24191445802185785,-0.5988023952095809,0.0999000999000999,0.37496557672260133,-0.2457939893684908,-0.09382550156983943,-0.15196848779865138,-0.10558406125021477,0.9625529061891284,0.0,0.0,43.0,-2.1601553737571746,-11.0,1506.5441754042718,-0.24448460672961372,-0.35234583910545997,-0.34481857092303153,1.0999999999999999,2.4,-1.3,0,0.2569165310064668,strong,strong,False,False,True,False,False,True,2.75,-0.9396551724137931,0.75
E0,2020-10-03,20:00,Newcastle,Burnley,3,1,H,1,0,H,10,7,5,3,13,17,3,4,2,3,0,0,2.31,1.62,4,1,1498.7637848798965,1469.9721124214905,28.791672458406083,1.0,1.0,0.0,2.0,3.7,0.7,,,,,,,,,,,,,0.0,3.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,4.0,16.0,5.0,0.12492192379762647,0.3992015968063872,0.0,0.0,,3.0,3.0,,6.0,6.0,,0.0,0.0,,7.0,7.0,,16.0,16.0,,3.0,3.0,,0.0,0.0,,0.0,0.0,0.1873828856964397,0.0,2.0,2.0,,4.0,4.0,,16.0,16.0,,5.0,5.0,,4.0,4.0,,13.0,13.0,,2.0,2.0,,0.0,0.0,,0.12492192379762647,0.3123048094940662,0.15372790161414296,0.3992015968063872,38.0,-0.8398094117562735,-0.12492192379762647,-0.3123048094940662,-0.3992015968063872,0.03365498408229675,0.37521234576715123,-0.24578976981842846,-0.5656362545073719,0.3198464846889434,0.2222216679210974,0.9328539374532769,0.0,0.0,62.0,0.7095962488715367,-4.0,1484.3679486506935,-0.5844859978271432,-0.3935168272339187,-0.34481857092303153,0.6000000000000001,2.6,-2.0,0,0.3177025567426327,strong,strong,False,False,True,False,False,True,2.3333333333333335,-1.3666666666666667,0.3333333333333333
E0,2020-10-03,17:30,Leeds,Man City,1,1,D,0,1,A,12,23,7,2,11,12,7,10,2,1,0,0,1.37,3.11,2,0,1513.735744229962,1501.2386115690294,12.497132660932493,1.0,1.0,4.0,3.0,3.6451612903225805,0.6774193548387096,,,,,,,,,,,,,4.0,3.0,10.0,7.0,0.3996003996003996,0.5706134094151213,,,,,,,,,,,,,3.0,1.0,14.0,9.0,0.21413276231263384,0.33296337402885684,4.0,4.0,,3.0,3.0,,10.0,10.0,,7.0,7.0,,5.0,5.0,,13.0,13.0,,1.0,1.0,,0.0,0.0,,0.3996003996003996,0.6993006993006993,0.07686395080707148,0.5706134094151213,3.0,3.0,,1.0,1.0,,14.0,14.0,,9.0,9.0,,6.0,6.0,,8.0,8.0,,3.0,3.0,,0.0,0.0,,0.21413276231263384,0.6423982869379015,0.37453183520599254,0.33296337402885684,51.0,0.7647082189968285,0.18546763728776577,0.056902412362797805,0.23765003538626445,-0.29766788439892106,0.3754592772131724,-0.08629088155154459,-0.23303371283176624,0.14674283128022164,0.10195340040791229,0.9697037102286843,0.0,0.0,56.0,-0.1966411056427932,0.0,1507.4871778994957,-0.23002668457056807,-0.36374472141210373,-0.34481857092303153,2.4000000000000004,3.1999999999999997,-0.7999999999999994,0,0.28527362489309777,strong,strong,False,False,True,False,False,True,3.3333333333333335,-0.31182795698924703,0.6666666666666666
E0,2020-10-03,15:00,Everton,Brighton,4,2,H,2,1,H,11,11,6,3,13,14,3,10,0,1,0,0,1.83,2.0,6,1,1543.735843235313,1485.6170108221188,58.11883241319424,1.0,1.0,5.0,3.0,3.71875,0.6875,,,,,,,,,,,,,5.0,2.0,17.0,7.0,0.2939447383891828,0.7132667617689016,,,,,,,,,,,,,3.0,0.0,13.0,6.0,0.23059185242121447,0.49916805324459235,5.0,5.0,,2.0,2.0,,17.0,17.0,,7.0,7.0,,11.0,11.0,,9.0,9.0,,1.0,1.0,,0.0,0.0,,0.2939447383891828,0.4115226337448559,0.11098779134295228,0.7132667617689016,3.0,3.0,,0.0,0.0,,13.0,13.0,,6.0,6.0,,1.0,1.0,,15.0,15.0,,0.0,0.0,,1.0,1.0,,0.23059185242121447,0.46118370484242893,0.13324450366422386,0.49916805324459235,55.0,1.2584059515362445,0.06335288596796831,-0.049661071097573006,0.21409870852430923,-0.022256712321271577,0.3757063711675432,0.2333053935498202,-0.39921106735253886,0.632516460902359,0.43945726983983563,0.873135902082334,0.0,0.0,66.0,1.3137544852144234,8.0,1514.6764270287158,-0.11980258143331401,-0.35244488210786035,-0.34481857092303153,3.1,2.5,0.6000000000000001,0,0.17947289383388876,strong,strong,False,False,True,False,False,True,4.5,0.78125,0.75
E0,2020-10-04,12:00,Leicester,West Ham,0,3,A,0,2,A,4,14,0,6,11,8,6,4,2,2,0,0,1.66,2.23,3,1,1543.7613884309706,1487.5008497707274,56.26053866024313,1.0,1.0,4.0,1.0,3.696969696969697,0.696969696969697,,,,,,,,,,,,,4.0,2.0,14.0,6.0,0.28551034975017847,0.6655574043261232,,,,,,,,,,,,,1.0,2.0,14.0,3.0,0.07137758743754462,0.33222591362126247,4.0,4.0,,2.0,2.0,,14.0,14.0,,6.0,6.0,,15.0,15.0,,11.0,11.0,,1.0,1.0,,0.0,0.0,,0.28551034975017847,0.4282655246252677,0.09082652134423251,0.6655574043261232,1.0,1.0,,2.0,2.0,,14.0,14.0,,3.0,3.0,,5.0,5.0,,13.0,13.0,,1.0,1.0,,0.0,0.0,,0.07137758743754462,0.21413276231263384,0.07686395080707148,0.33222591362126247,57.0,1.5052548178059524,0.21413276231263384,0.21413276231263384,0.33333149070486073,0.013962570537161031,0.37719235356315695,0.2335775309643474,-0.37917141982250674,0.6127489507868542,0.425723277819299,0.876692078553526,0.0,0.0,72.0,2.219991839728753,8.0,1515.631119100849,-0.10516543706236324,-0.34917646302864797,-0.3327784952198213,2.5999999999999996,2.0,0.5999999999999996,0,0.13926204070430054,strong,strong,False,False,True,False,False,True,3.3333333333333335,-0.3636363636363633,1.0
E0,2020-10-04,12:00,Southampton,West Brom,2,0,H,1,0,H,13,5,7,2,19,10,5,1,2,1,0,0,1.8,2.02,2,0,1485.6750875700438,1472.528605964609,13.146481605434928,1.0,1.0,2.0,2.0,3.6470588235294117,0.6764705882352942,,,,,,,,,,,,,2.0,5.0,14.0,7.0,0.14275517487508924,0.28530670470756064,,,,,,,,,,,,,2.0,5.0,6.0,4.0,0.3327787021630616,0.49875311720698257,2.0,2.0,,5.0,5.0,,14.0,14.0,,7.0,7.0,,3.0,3.0,,16.0,16.0,,4.0,4.0,,0.0,0.0,,0.14275517487508924,0.4996431120628123,0.24984384759525294,0.28530670470756064,2.0,2.0,,5.0,5.0,,6.0,6.0,,4.0,4.0,,1.0,1.0,,11.0,11.0,,0.0,0.0,,1.0,1.0,,0.3327787021630616,0.6655574043261232,0.18165304268846502,0.49875311720698257,35.0,-1.2100827111608354,-0.19002352728797237,-0.1659142922633109,-0.21344641249942192,0.06819080490678792,0.3769442823103041,-0.3852259398594687,-0.5384411327828024,0.1532151929233337,0.10645024207593833,0.9681796113708886,0.0,0.0,51.0,-0.9518389010714015,15.0,1479.1018467673264,-0.665224799152632,-0.3646469064370072,-0.34481857092303153,2.8000000000000003,1.4,1.4000000000000004,0,0.32242226706196003,strong,strong,False,False,True,False,False,True,,,
E0,2020-10-04,14:00,Arsenal,Sheffield United,2,1,H,0,0,D,6,6,5,2,3,9,2,4,0,1,0,0,1.93,1.89,3,1,1513.7637848798965,1456.9114557615724,56.85232911832418,1.0,0.0,2.0,0.0,3.6285714285714286,0.6857142857142857,,,,,,,,,,,,,2.0,1.0,7.0,3.0,0.28530670470756064,0.6644518272425249,,,,,,,,,,,,,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,,1.0,1.0,,7.0,7.0,,3.0,3.0,,7.0,7.0,,11.0,11.0,,0.0,0.0,,0.0,0.0,,0.28530670470756064,0.42796005706134094,0.0,0.6644518272425249,0.0,0.0,,1.0,1.0,,4.0,4.0,,1.0,1.0,,4.0,4.0,,13.0,13.0,,1.0,1.0,,1.0,1.0,,0.0,0.24937655860349128,0.23059185242121447,0.0,26.0,-2.3209026093745213,0.28530670470756064,0.17858349845784965,0.6644518272425249,-0.23059185242121447,0.3766963742085488,-0.0859921596283628,-0.7045711439090562,0.6185789842806934,0.42977384529168106,0.8755564424328468,0.0,0.0,46.0,-1.7070366965000097,4.0,1485.3376203207345,-0.5696191893125436,-0.42509330310554055,-0.34481857092303153,1.2999999999999998,0.6000000000000001,0.6999999999999997,0,0.16480245087450565,strong,strong,False,False,True,False,False,True,4.0,0.37142857142857144,1.0
E0,2020-10-04,16:30,Man United,Tottenham,1,6,A,1,4,A,5,22,2,8,14,10,2,4,2,1,1,0,1.79,2.04,7,1,1501.3221839300818,1499.9442203594372,1.3779635706446243,1.0,1.0,1.0,5.0,3.7222222222222223,0.6944444444444444,,,,,,,,,,,,,1.0,3.0,13.0,4.0,0.07686395080707148,0.24937655860349128,,,,,,,,,,,,,5.0,2.0,9.0,6.0,0.5549389567147613,0.831946755407654,1.0,1.0,,3.0,3.0,,13.0,13.0,,4.0,4.0,,9.0,9.0,,13.0,13.0,,2.0,2.0,,0.0,0.0,,0.07686395080707148,0.3074558032282859,0.15372790161414296,0.24937655860349128,5.0,5.0,,2.0,2.0,,9.0,9.0,,6.0,6.0,,2.0,2.0,,18.0,18.0,,3.0,3.0,,0.0,0.0,,0.5549389567147613,0.6659267480577137,0.1665741254858412,0.831946755407654,43.0,-0.22268724608200352,-0.47807500590768987,-0.35847094482942776,-0.5825701968041627,-0.012846223871698231,0.37620104702919793,-0.21853469954295274,-0.24680301281643816,0.028268313273485418,0.019640146212828336,0.9965669177291491,0.0,0.0,64.0,1.01167536704298,6.0,1500.6332021447595,-0.3351104446283081,-0.3953211972837256,-0.3438477582935592,2.1,2.0999999999999996,4.440892098500626e-16,0,0.22218888037320753,strong,strong,False,False,True,False,False,True,4.5,0.7777777777777777,0.75
E0,2020-10-04,19:15,Aston Villa,Liverpool,7,2,H,4,1,H,18,14,11,8,7,10,2,7,2,1,0,0,1.53,2.5,9,1,1527.448270186602,1544.9442203594372,-17.495950172835137,0.0,0.0,1.0,2.0,3.864864864864865,0.7027027027027027,,,,,,,,,,,,,1.0,0.0,18.0,2.0,0.05552470849528039,0.49751243781094534,,,,,,,,,,,,,2.0,0.0,18.0,6.0,0.11104941699056078,0.3327787021630616,1.0,1.0,,0.0,0.0,,18.0,18.0,,2.0,2.0,,10.0,10.0,,12.0,12.0,,3.0,3.0,,0.0,0.0,,0.05552470849528039,0.11104941699056078,0.2497918401332223,0.49751243781094534,2.0,2.0,,0.0,0.0,,18.0,18.0,,6.0,6.0,,11.0,11.0,,6.0,6.0,,0.0,0.0,,0.0,0.0,,0.11104941699056078,0.3331482509716824,0.0,0.3327787021630616,65.0,2.4926502828847843,-0.05552470849528039,-0.2220988339811216,0.16473373564788374,0.2497918401332223,0.375953627737212,0.059791043617810784,0.23189190933573794,-0.17210086571792715,-0.11957155467159859,0.9580931260157322,0.0,0.0,75.0,2.673110516985918,5.0,1536.1962452730195,0.2101348881160829,-0.36554909146191067,-0.3374403949390417,2.2,3.0,-0.7999999999999998,0,0.2220526019174286,strong,strong,False,False,True,False,False,True,5.5,1.635135135135135,1.0
E0,2020-10-04,14:00,Wolves,Fulham,1,0,H,0,0,D,14,10,5,2,15,8,6,2,1,1,0,0,2.12,1.73,1,0,1483.1439449984045,1456.9045298218637,26.239415176540888,1.0,1.0,1.0,3.0,3.789473684210526,0.6842105263157895,,,,,,,,,,,,,1.0,3.0,10.0,1.0,0.0999000999000999,0.9900990099009901,,,,,,,,,,,,,3.0,4.0,14.0,6.0,0.21413276231263384,0.49916805324459235,1.0,1.0,,3.0,3.0,,10.0,10.0,,1.0,1.0,,4.0,4.0,,6.0,6.0,,0.0,0.0,,0.0,0.0,,0.0999000999000999,0.0999000999000999,0.0,0.9900990099009901,3.0,3.0,,4.0,4.0,,14.0,14.0,,6.0,6.0,,3.0,3.0,,18.0,18.0,,2.0,2.0,,0.0,0.0,,0.21413276231263384,0.4282655246252677,0.11104941699056078,0.49916805324459235,38.0,-0.8398094117562735,-0.11423266241253394,-0.3283654247251678,0.49093095665639774,-0.11104941699056078,0.37644862915059024,-0.41219064212602174,-0.7046448197350492,0.2924541776090275,0.20319014980569378,0.9384397260265737,0.0,0.0,55.0,-0.34768066472851483,-15.0,1470.024237410134,-0.8044008566299192,-0.425995488130444,-0.3407411578792477,1.2,2.5999999999999996,-1.3999999999999997,0,0.09995556913935591,strong,strong,False,False,True,False,False,True,1.3333333333333333,-2.4561403508771926,0.3333333333333333
E0,2020-10-17,12:30,Everton,Liverpool,2,2,D,1,1,D,11,22,5,8,15,9,2,5,3,2,1,0,1.53,2.53,4,1,1556.249796920962,1529.1894973221442,27.060299598817664,1.0,0.3333333333333333,4.666666666666667,2.0,3.7948717948717947,0.6923076923076923,,,,,,,,,,,,,4.5,2.0,14.0,6.5,0.32119914346895073,0.6912442396313364,,,,,,,,,,,,,2.0,3.5,16.0,7.0,0.12492192379762647,0.28530670470756064,4.5,4.5,0.5,2.0,2.0,0.0,14.0,14.0,18.0,6.5,6.5,0.5,7.0,7.0,32.0,11.0,11.0,8.0,0.5,0.5,0.5,0.0,0.0,0.0,0.32119914346895073,0.46395431834404,0.045413260672116255,0.6912442396313364,2.0,2.0,0.0,3.5,3.5,24.5,16.0,16.0,8.0,7.0,7.0,2.0,9.0,9.0,8.0,8.0,8.0,8.0,0.5,0.5,0.5,0.0,0.0,0.0,0.12492192379762647,0.43722673329169265,0.062421972534332085,0.28530670470756064,59.5,1.8138159006430874,0.19627721967132428,0.026727585052347347,0.40593753492377577,-0.01700871186221583,0.37744058807447894,0.36661871974954363,0.06429844449427048,0.30232027525527316,0.2100448778698566,0.9366358811056934,0.5,0.4054651081081644,65.0,1.1627149261287018,-1.0,1542.719647121553,0.3101503563846735,-0.3962233823086291,-0.32786037759641234,2.7,3.0,-0.2999999999999998,0,0.08211223720569466,strong,strong,False,False,True,False,False,True,2.75,-1.0448717948717947,0.5
